id,title,description,product_type,alias,mrp,price_display_amount,discount_percentage,product_tags,product_collections
15312,Shakira|Rescued Polyester Floral Gathered Midi Dress,"This white floral sleeveless V-neck dress has a flowing fit-and-flare silhouette designed for effortless movement. Featuring a sleeveless cut and a concealed zip closure, this timeless piece is crafted from recycled polyester, offering a refined yet sustainable finish.",Dress,virgio,4390,4390,0.0,"Colour:White, Fabric:Recycled Polyster, Gender:Women, GID_VWWDR24341831, GroupID:VWWDR24341831, Print:Floral, StyleID:VWWDR2434183101","ALL COLLECTIONS, All Dresses, Brunch Ready, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Pink Snow, Rock & RosÃ©, The Bloom Collective, Threads of Freedom, Vacation Vibe, White Bloom"
15314,Cher|Rescued Polyester Green Floral Co-Ord Set,"Our green floral printed co-ord set features a cargo sleeve shirt and mini shorts. The shirt has short, rolled-up sleeves. Both have pockets. Made from recycled polyester, it's durable and long-lasting",Co-Ord,virgio,5180,3110,39.96,"Colour:Green, Fabric:Recycled Polyster, Gender:Women, GID_VWWCO24341468, GroupID:VWWCO24341468, Print:Tropical, StyleID:VWWCO2434146802","ALL COLLECTIONS, Chasing Butterflies, Co-ords, coord-sets, Earth-friendly Fabrics, Flash Sale, Green Breeze, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Perfect Match, Perfect Match!, Rock & RosÃ©, The Bloom Collective, The Galentines Brunch, The White Lotus, Threads of Freedom"
15316,Rihanna Shorts|Blue Flap-Pocket Shorts,"A tailored yet relaxed blue silhouette, designed with functional flap pockets and a straight hem for a polished finish. Crafted from a premium viscose-linen blend for durability and effortless style.",Shorts,virgio,2190,1975,9.82,"Colour:Blue, Fabric:Viscose, Gender:Women, GID_VWWSO24345015, GroupID:VWWSO24345015, Print:Solid, StyleID:VWWSO2434501501","ALL COLLECTIONS, Bottom wear, Bottomwear veronica, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Natural Fabrics, Rock & RosÃ©, Shorts, Viscose Collection"
15318,Rumi Skirt|Rescued Polyester Floral Midi Skirt,"A graceful white floral flared midi skirt designed with a flared silhouette for effortless movement. Featuring a concealed zip closure for a seamless finish, itâ€™s crafted from recycled polyester, offering a modern take on sustainability.",Skirt,virgio,3590,2155,39.97,"Colour:White, Fabric:Recycled Polyster, Gender:Women, GID_VWWSK24348983, GroupID:VWWSK24348983, Print:Floral, StyleID:VWWSK2434898301","ALL COLLECTIONS, Bottomwear veronica, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Pink Snow, Rock & RosÃ©, Skirts | Shorts, The Bloom Collective, Threads of Freedom, White Bloom"
15320,Rumi Top|Rescued Polyester Printed Corset Top,"A structured floral corset bustier crop top featuring boned detailing, and a sculpted curved hem. Crafted from recycled polyester, it offers a couture-inspired fit with a conscious edge.",Top,virgio,2590,1555,39.96,"Colour:Multi, Fabric:Recycled Polyster, Gender:Women, GID_VWWTO24349014, GroupID:VWWTO24349014, Print:Floral, StyleID:VWWTO2434901401","ALL COLLECTIONS, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Rock & RosÃ©, The Bloom Collective, Threads of Freedom, Tops, Topwear, Topwear veronica"
15322,Tyla|Truviscose Floral Pleated Waist Midi Dress,"A timeless fit-and-flare midi dress with delicate pleated waist detailing for a flattering silhouette. Designed with a V-neckline and shoulder straps, finished with a concealed zip closure, and crafted from 100% viscose for a soft, fluid drape.",Dress,virgio,2590,2590,0.0,"Colour:Pink, Fabric:Viscose, Gender:Women, GID_VWWDR24345022, GroupID:VWWDR24345022, Print:Floral, StyleID:VWWDR2434502201","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Manushi Chilar's Party Go-To's!, Natural Fabrics, Party Wear, Pink Bloom, Pink Snow, Rock & RosÃ©, Soha's Pop Collection, The Bloom Collective, The Virgio Promise, Vacation Vibe, Viscose Collection"
15324,Adela|Trucotton Red Tiered Midi Dress,"A statement-making red tiered flared maxi dress with a tiered fit-and-flare silhouette that flows effortlessly. Featuring a round neckline and sleeveless design, itâ€™s finished with a front button closure and crafted from 100% cotton for breathability and a sustainable touch.",Dress,virgio,3590,3590,0.0,"Colour:Red, Fabric:Cotton, Gender:Women, GID_VWWDR24345024, GroupID:VWWDR24345024, Print:Solid, StyleID:VWWDR2434502401","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Cotton Collection, Crimson Night, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Manushi Chilar's Party Go-To's!, Natural Fabrics, Party Wear, Red Velvet, Rock & RosÃ©, Santa's Chic List, Soha's Pop Collection, The Virgio Promise, Vacation Vibe"
15326,Lizzo|Floral Waist Detail Dress,"A sophisticated V-neck midi dress, featuring waist pleats that enhance its structured elegance. Designed with a fit-and-flare silhouette and a chic high-low hem, this dress is crafted from 100% viscose for a graceful, flowing finish.",Dress,virgio,3590,3235,9.89,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWDR24345023, GroupID:VWWDR24345023, Print:Floral, StyleID:VWWDR2434502301","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Chasing Butterflies, Cotton Collection, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Natural Fabrics, Party Wear, Rock & RosÃ©, Soha's Pop Collection, The Bloom Collective, The Galentines Brunch, Vacation Vibe"
15328,Oceane|Blue Rose-Print Puff Top,"A pink striking bodycon crop top with a deep V-neckline and voluminous puff sleeves for a feminine yet bold aesthetic. Crafted from rescued polyester, it offers a durable, structured, and sustainable fit.",Top,virgio,2390,2155,9.83,"Colour:Blue, Fabric:Recycled Polyster, Gender:Women, GID_VWWTO24343460, GroupID:VWWTO24343460, Print:Floral, StyleID:VWWTO2434346001","ALL COLLECTIONS, Chasing Butterflies, Date Ready, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Mystic Blue, Rock & RosÃ©, The Bloom Collective, The Galentines Brunch, Threads of Freedom, Tops, Topwear, Topwear veronica"
15330,Doja Shorts| Rescued Polyester Printed Side Pocket Shorts,"A tropical-inspired orange printed mini shorts have a fit-and-flare silhouette and functional side pockets. Designed with a sleek straight hem, these shorts are cut from rescued polyester, blending effortless style with an eco-conscious edge.",Shorts,virgio,2390,1435,39.96,"Colour:Orange, Fabric:Recycled Polyster, Gender:Women, GID_VWWSO24341468, GroupID:VWWSO24341468, Print:Tropical, StyleID:VWWSO2434146801","ALL COLLECTIONS, Bottomwear veronica, Chasing Butterflies, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Rock & RosÃ©, Shorts, Skirts | Shorts, The Bloom Collective, The Galentines Brunch"
15331,Doja|Rescued Polyester Orange Floral Co-Ord Set,"Our orange floral printed co-ord set features a cargo sleeve shirt and mini shorts. The shirt has short, rolled-up sleeves. Both have pockets. Made from recycled polyester, it's durable and long-lasting",Co-Ord,virgio,5180,3110,39.96,"Colour:Orange, Fabric:Recycled Polyster, Gender:Women, GID_VWWCO24341468, GroupID:VWWCO24341468, Print:Tropical, StyleID:VWWCO2434146801","ALL COLLECTIONS, Chasing Butterflies, Co-ords, coord-sets, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Perfect Match, Perfect Match!, Rock & RosÃ©, The Bloom Collective, The Galentines Brunch, The White Lotus"
15335,Valeria|Viscose+ Printed Full Sleeve Shirt,"A classic off-white botanical luxe shirt elevated with delicate floral prints, full sleeves, and a tailored fit. Crafted from a refined viscose-nylon blend, it embodies effortless sophistication.",Top,virgio,2390,2390,0.0,"Colour:Beige, Fabric:Viscose, Gender:Women, GID_VWWSH24352158, GroupID:VWWSH24352158, Print:Floral, StyleID:VWWSH2435215802","ALL COLLECTIONS, Casual Essentials, Date Ready, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Natural Fabrics, Rock & RosÃ©, Shirts and Blouses, The Bloom Collective, The White Lotus, Topwear veronica, Viscose Collection"
15337,Fleur|Rescued Polyester V-Neck Floral Mini Dress,"An ethereal pink pleated-waist mini dress with a V-neckline and puff sleeves, designed to enhance movement and shape. Tailored in a fit-and-flare silhouette, it is crafted from recycled polyester for a consciously elegant finish.",Dress,virgio,4390,4390,0.0,"Colour:Pink, Fabric:Recycled Polyster, Gender:Women, GID_VWWDR24348989, GroupID:VWWDR24348989, Print:Floral, StyleID:VWWDR2434898902","ALL COLLECTIONS, All Dresses, Brunch Ready, Chasing Butterflies, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Pink Bloom, Pink Snow, Rock & RosÃ©, The Bloom Collective, The Galentines Brunch, The Virgio Promise, Vacation Vibe"
15339,Madonna|Viscose+ Printed Strappy Midi Dress,"Orange & white strappy midi dress with a chic round-neck, with delicate shoulder straps and a fit-and-flare silhouette. Tailored from a viscose-nylon blend, it offers a soft, breathable feel with a luxurious drape for long-lasting wear.",Dress,virgio,3190,3190,0.0,"Colour:Orange, Fabric:Viscose, Gender:Women, GID_VWWDR24352157, GroupID:VWWDR24352157, Print:Floral, StyleID:VWWDR2435215701","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Chasing Butterflies, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Natural Fabrics, Party Wear, Rock & RosÃ©, The Bloom Collective, The Galentines Brunch, The White Lotus, Threads of Freedom, Vacation Vibe, Viscose Collection"
15341,Cher Shorts| Rescued Polyester Printed Side Pocket Shorts,"A tropical-inspired green printed mini shorts have a fit-and-flare silhouette and functional side pockets. Designed with a sleek straight hem, these shorts are cut from rescued polyester, blending effortless style with an eco-conscious edge.",Shorts,virgio,2390,1435,39.96,"Colour:Green, Fabric:Recycled Polyster, Gender:Women, GID_VWWSO24341468, GroupID:VWWSO24341468, Print:Tropical, StyleID:VWWSO2434146802","ALL COLLECTIONS, Bottomwear veronica, Chasing Butterflies, Earth-friendly Fabrics, Flash Sale, Green Breeze, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Rock & RosÃ©, Shorts, Skirts | Shorts, The Bloom Collective, The Galentines Brunch, Threads of Freedom"
15343,Cher Shirt| Rescued Polyester Printed Roll-Up Sleeve Shirt,"This is a green floral modern cargo-style shirt with a cropped silhouette, roll-up sleeves, and a structured collar. Detailed with functional front pockets and a curved hemline, itâ€™s crafted from rescued polyester for a refined yet sustainable finish.",Top,virgio,2790,1675,39.96,"Colour:Green, Fabric:Recycled Polyster, Gender:Women, GID_VWWSH24341467, GroupID:VWWSH24341467, Print:Tropical, StyleID:VWWSH2434146702","ALL COLLECTIONS, Chasing Butterflies, Earth-friendly Fabrics, Flash Sale, Green Breeze, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Rock & RosÃ©, Shirts and Blouses, The Bloom Collective, The Galentines Brunch, The White Lotus, Threads of Freedom"
15345,Leonie|Pink Rose-Print V-Neck Top,"A blue striking bodycon crop top with a deep V-neckline and voluminous puff sleeves for a feminine yet bold aesthetic. Crafted from rescued polyester, it offers a durable, structured, and sustainable fit.",Top,virgio,2390,1435,39.96,"Colour:Pink, Fabric:Recycled Polyster, Gender:Women, GID_VWWTO24343460, GroupID:VWWTO24343460, Print:Floral, StyleID:VWWTO2434346002","ALL COLLECTIONS, Chasing Butterflies, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Pink Bloom, Pink Snow, Rock & RosÃ©, The Bloom Collective, The Galentines Brunch, Tops, Topwear, Topwear veronica"
15346,Helene|Mini Dress With Pleated Waist,"A blue romantic mini dress with a pleated waist for a flattering fit, a deep V-neckline, and soft puff sleeves. Designed in a fit-and-flare silhouette, it is crafted from recycled poly for a refined, lasting finish.",Dress,virgio,4390,3955,9.91,"Colour:Blue, Fabric:Recycled Polyster, Gender:Women, GID_VWWDR24348989, GroupID:VWWDR24348989, Print:Floral, StyleID:VWWDR2434898901","ALL COLLECTIONS, All Dresses, Brunch Ready, Chasing Butterflies, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Mystic Blue, Rock & RosÃ©, The Bloom Collective, The Galentines Brunch, The Virgio Promise, Threads of Freedom, Vacation Vibe"
15348,Halsey Shorts|Viscose+ Off-White Waist Tie-Up Shorts,"These off-white mini shorts have a high-waisted fit-and-flare silhouette, designed with a soft drawstring detail and functional side pockets. Finished with a straight hem, these shorts are cut from a viscose-nylon blend, offering both style and comfort.",Shorts,virgio,1790,1790,0.0,"Colour:Beige, Fabric:Viscose, Gender:Women, GID_VWWSO24352160, GroupID:VWWSO24352160, Print:Floral, StyleID:VWWSO2435216001","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Chasing Butterflies, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Natural Fabrics, Rock & RosÃ©, Shorts, Skirts | Shorts, The Bloom Collective, The Galentines Brunch, Viscose Collection"
15350,Halsey Top|Viscose+ Off White Front Gathered Top,"This off-white gathered Top is a sleeveless V-neck crop top with a structured front placket and a bodycon fit. Crafted from a viscose-nylon blend, it provides a breathable, durable, and polished finish for effortless layering.",Top,virgio,1590,1590,0.0,"Colour:Beige, Fabric:Viscose, Gender:Women, GID_VWWTO24352159, GroupID:VWWTO24352159, Print:Floral, StyleID:VWWTO2435215901","ALL COLLECTIONS, Casual Essentials, Chasing Butterflies, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Natural Fabrics, Rock & RosÃ©, The Bloom Collective, The Galentines Brunch, The Pantone Collection, The White Lotus, Tops, Topwear, Topwear veronica, Viscose Collection"
15352,Flavia|Viscose+ Printed Full Sleeve Shirt,"A refined full-sleeve floral shirt with a structured collar, front pocket, and subtle sheen. Crafted from a viscose-nylon blend, it drapes effortlessly for a look of understated luxury.",Top,virgio,2390,1435,39.96,"Colour:Orange, Fabric:Viscose, Gender:Women, GID_VWWSH24352158, GroupID:VWWSH24352158, Print:Floral, StyleID:VWWSH2435215801","ALL COLLECTIONS, Casual Essentials, Chasing Butterflies, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Rock & RosÃ©, Shirts and Blouses, The Bloom Collective, The Galentines Brunch, The White Lotus, Threads of Freedom, Tops, Topwear veronica, Viscose Collection"
15355,Linda Top|Cotton Strapless Top,"Strapless red smocking top with a fit and flared design. Made from cotton, the top is sustainable and eco-friendly",Top,virgio,1790,1075,39.94,"Colour:Red, Fabric:Cotton, Gender:Women, GID_VWWTO24446107, GroupID:VWWTO24446107, Print:Solid, StyleID:VWWTO2444610702","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Crimson Night, Date Ready, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Manushi Chilar's Party Go-To's!, Natural Fabrics, Office To Off-Duty, Party Wear, Red Velvet, Santa's Chic List, The Knotted Affair"
15357,Saira|Side Shoulder Pleated Top,"White side shoulder pleated top. Round neckline. Sleeveless, with a curved hem. Crafted from 100% premium moss crepe for exceptional durability and timeless style",Top,virgio,1590,955,39.94,"Colour:White, Fabric:Rescued Fabric, Gender:Women, GID_VWWTO24250239, GroupID:VWWTO24250239, Print:Solid, StyleID:VWWTO2425023901","ALL COLLECTIONS, Flash Sale, Inventory, Just In!, Manushi Chilar's Party Go-To's!, Office To Off-Duty, Pink Snow, Shirts and Blouses, Threads of Freedom, Tops, Topwear, Topwear veronica, White Bloom, Work Wear"
15358,Emma|Brown Shoulder Pleated Top,"Brown side shoulder pleated top. Round neckline. Sleeveless, with a curved hem. Crafted from 100% premium moss crepe for exceptional durability and timeless style",Top,virgio,1590,1435,9.75,"Colour:Brown, Fabric:Rescued Fabric, Gender:Women, GID_VWWTO24250239, GroupID:VWWTO24250239, Print:Solid, StyleID:VWWTO2425023902","ALL COLLECTIONS, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Mocha Mousse, Office To Off-Duty, Shirts and Blouses, Tops, Topwear, Topwear veronica, Work Wear"
15360,Linda Pants|Cotton Wide High Pants,"Red flared pants with pockets. Made from cotton, the pants are a sustainable and eco-friendly choice",Trouser,virgio,2190,1315,39.95,"Colour:Red, Fabric:Cotton, Gender:Women, GID_VWWTR24446107, GroupID:VWWTR24446107, Print:Solid, StyleID:VWWTR2444610702","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Crimson Night, Date Ready, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Natural Fabrics, Office To Off-Duty, Red Velvet, Santa's Chic List, Snug Season, The Knotted Affair, trousers"
15363,Raisha Pants|Cotton Flared Pants,"Black flared pants with pockets. Made from cotton, the pants are a sustainable and eco-friendly choice",Trouser,virgio,2190,1315,39.95,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTR24446107, GroupID:VWWTR24446107, Print:Solid, StyleID:VWWTR2444610701","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Crimson Night, Date Ready, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Office To Off-Duty, Santa's Chic List, Snug Season, The Knotted Affair, trousers"
15364,Steffi|Strappy Ruched Midi Dress,"White ruched midi dress with spaghetti straps. V-neckline. Fit and flare silhouette. Crafted from 100% cotton, the dress is sustainable and eco-friendly",Dress,virgio,4590,2755,39.98,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWDR24342337, GroupID:VWWDR24342337, Print:Embellished, StyleID:VWWDR2434233701","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Party Collection, Party Wear, Pink Snow, White Bloom"
15366,Abby Skirt|Vertical Ruffle Polka Skirt,Polka Dot Midi Skirt. Features elegant vertical ruffles. Flattering fitted silhouette. Crafted from recycled polyester for durability and lasting style.,Skirt,virgio,1790,1075,39.94,"Colour:Black, Fabric:Rescued Fabric, Gender:Women, GID_VWWSK24352152, GroupID:VWWSK24352152, Print:Polka Dots, StyleID:VWWSK2435215201","ALL COLLECTIONS, Bottomwear veronica, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Party Collection, Party Wear, Skirts | Shorts, The Knotted Affair"
15368,Sherly|Pink Ruched Midi Dress,"Pink ruched midi dress with spaghetti straps. V-neckline. Fit and flare silhouette. Crafted from 100% cotton, the dress is sustainable and eco-friendly",Dress,virgio,4590,2755,39.98,"Colour:Pink, Fabric:Cotton, Gender:Women, GID_VWWDR24342337, GroupID:VWWDR24342337, Print:Embellished, StyleID:VWWDR2434233702","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Natural Fabrics, Party Collection, Party Wear, Pink Bloom, Pink Snow"
15369,Abby Top|Strappy Polka Peplum Top,"Strappy Polka Peplum Top. Sweetheart neckline. Fitted at the bodice, with a flared bottom. Made from recycled polyester, the top is durable and long-lasting",Top,virgio,1790,1075,39.94,"Colour:Black, Fabric:Rescued Fabric, Gender:Women, GID_VWWTO24352151, GroupID:VWWTO24352151, Print:Polka Dots, StyleID:VWWTO2435215101","ALL COLLECTIONS, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Party Collection, Party Wear, The Knotted Affair, Tops, Topwear, Topwear veronica"
15371,Callista|Trucotton Smocked Puff Sleeve Midi Dress,"This black midi dress combines effortless style with thoughtful details, making it a versatile wardrobe essential. Designed with a flattering square neckline, it features smocking panels at both the front and back for a comfortable, form-enhancing fit. The elasticated waist adds shape, while short puff sleeves lend a soft, feminine touch. Practical side pockets add everyday ease without compromising on style. Crafted from 100% cotton, this dress is not only breathable and comfortable but also sustainable and eco-friendly, perfect for the conscious modern wearer",Dress,virgio,2590,2335,9.85,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWDR24421083, GroupID:VWWDR24421083, Print:Solid, StyleID:VWWDR2442108301","ALL COLLECTIONS, Autumn Pop, Casual Essentials, Cotton Collection, Crimson Night, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Party Wear, Santa's Chic List, The Date, Tru Linen, Vintage Bloom"
15373,Mirabel|Truviscose Button Down Ruffle Neck Dress,"This pink button-down midi dress features a classic yarn-dyed check pattern and a regular fit, combining timeless charm with everyday comfort. Designed with a flattering sweetheart neckline and flutter sleeves, it adds a soft, feminine touch to your look. Crafted from 100% viscose, the fabric is both durable and long-lasting, ensuring the dress maintains its shape and feel over time. Effortlessly stylish and versatile, itâ€™s perfect for everything from casual outings to laid-back gatherings",Dress,virgio,2590,2335,9.85,"Colour:Pink, Fabric:Viscose, Gender:Women, GID_VWWDR24421080, GroupID:VWWDR24421080, Print:Checked, StyleID:VWWDR2442108001","ALL COLLECTIONS, Casual Essentials, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Natural Fabrics, Pink Bloom, Pink Snow, The Grid Collective, Viscose Collection"
15375,Lavinia|Multi Button Down Dress,"Multi button down midi dress. Features a sweetheart neckline, and flutter sleeves. Crafted from 100% viscose, the dress is durable and long lasting",Dress,virgio,2590,1555,39.96,"Colour:MULTI, Fabric:Viscose, Gender:Women, GID_VWWDR24421081, GroupID:VWWDR24421081, Print:Checked, StyleID:VWWDR2442108101","ALL COLLECTIONS, Casual Essentials, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, The Grid Collective, Viscose Collection"
15377,Khai|Rescuedgeorgette Off-Shoulder Crop Top,"Black Off-Shoulder Top In 100% rescued polyester, this black off-shoulder bandeau top features three tiers of ruffles and decorative flower trims along the neckline. A playful, versatile piece perfect for casual or dressy looks",Top,virgio,1590,955,39.94,"Colour:Black, Fabric:Rescued Fabric, Gender:Women, GID_VWWTO24484093, GroupID:VWWTO24484093, Print:Solid, StyleID:VWWTO2448409301","ALL COLLECTIONS, Chasing Butterflies, Crimson Night, Date Ready, Flash Sale, Hidden Gems, Just In!, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Party Wear, Ruffle Romance, The Galentines Brunch, The Virgio Promise, Tops, Topwear, Topwear veronica"
15378,Farah|Rescuedgeorgette Ruffle Detailed Midi Dress,"Black Asymmetrical Ruffle Midi Dress In 100% rescued polyester georgette, this black midi dress features layered ruffles, a V-neckline, and adjustable straps. Designed for fluid movement and standout style.",Dress,virgio,2390,2390,0.0,"Colour:Black, Fabric:Rescued Fabric, Gender:Women, GID_VWWDR24484085, GroupID:VWWDR24484085, Print:Solid, StyleID:VWWDR2448408501","ALL COLLECTIONS, Chasing Butterflies, Crimson Night, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Party Wear, Ruffle Romance, The Galentines Brunch, The Virgio Promise"
15380,Tahira|Long Sleeve Ruffle Dress,"Blue ruffle mini dress with ruffle bell sleeve. V neckline. Fitted throughout. Crafted from 100% rescued poly, the top is durable and long-lasting",Dress,virgio,2590,2335,9.85,"Colour:Blue, Fabric:Rescued Fabric, Gender:Women, GID_VWWDR24484096, GroupID:VWWDR24484096, Print:Solid, StyleID:VWWDR2448409602","ALL COLLECTIONS, Chasing Butterflies, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Party Wear, Ruffle Romance, The Galentines Brunch, The Virgio Promise"
15381,Gia|Rescuedgeorgette Vertical Ruffle Detail Top,"Sage green regular top In 100% rescued polyester, this black fitted top features full sleeves and a center-front vertical ruffle detail. Sleek and stylish, ideal for layering or wearing as a statement piece.",Top,virgio,1590,955,39.94,"Colour:Green, Fabric:Rescued Fabric, Gender:Women, GID_VWWTO24484095, GroupID:VWWTO24484095, Print:Solid, StyleID:VWWTO2448409502","ALL COLLECTIONS, Chasing Butterflies, Date Ready, Flash Sale, Green Breeze, Hidden Gems, Just In!, Manushi Chilar's Party Go-To's!, Party Wear, Ruffle Romance, The Galentines Brunch, The Virgio Promise, Tops, Topwear, Topwear veronica"
15383,Zeina|Blue Ruffle Dress with Slit,"Blue ruffle maxi dress with slit. Straight hem. Crafted from 100% rescued poly, the dress is durable and long-lasting",Dress,virgio,2390,2155,9.83,"Colour:Blue, Fabric:Rescued Fabric, Gender:Women, GID_VWWDR24484089, GroupID:VWWDR24484089, Print:Solid, StyleID:VWWDR2448408902","ALL COLLECTIONS, Chasing Butterflies, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Party Wear, Ruffle Romance, The Galentines Brunch, The Virgio Promise"
15385,Nasira|Rescuedgeorgette Ruffle Detailed Mini Dress,"Pink V-Neck with tie-up Mini Dress In 100% rescued polyester, this Pink long-sleeve dress showcases cascading ruffles across the body and asymmetrical hem. Designed with a front tie-up neckline and flared cuffs, creating a statement, fluid silhouette.",Dress,virgio,2590,2335,9.85,"Colour:Pink, Fabric:Rescued Fabric, Gender:Women, GID_VWWDR24484096, GroupID:VWWDR24484096, Print:Solid, StyleID:VWWDR2448409601","ALL COLLECTIONS, Chasing Butterflies, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Manushi Chilar's Party Go-To's!, Party Wear, Pink Bloom, Pink Snow, Ruffle Romance, The Galentines Brunch, The Virgio Promise"
